timestamp,filter,x,y,theta,P_xx,P_yy,P_tt
1314.760000,Odom,0.144168,-0.973895,-1.628270,0.000010,0.000010,1000000000000.000000
1314.770000,KF,-3.427946,-0.241806,-1.628270,210.150659,8.582221,0.000000
1314.770000,EKF,0.301284,-0.295021,-1.634360,0.869008,0.831634,0.027017
1314.780000,KF,-3.430839,-0.242287,-1.625034,210.580306,8.666427,0.000000
1314.780000,EKF,0.301144,-0.297217,-1.638862,0.879010,0.841636,0.027017
1314.790000,EKF,0.300995,-0.299412,-1.627697,0.889012,0.851638,0.027017
1314.790000,KF,-3.433719,-0.242746,-1.621544,211.010785,8.751128,0.000000
1314.790000,Odom,0.143802,-0.980595,-1.617821,0.000010,0.000010,1000000000000.000000
1314.800000,KF,-3.436591,-0.243186,-1.617821,211.442099,8.836323,0.000000
1314.800000,EKF,0.300869,-0.301608,-1.630897,0.899014,0.861640,0.027017
1314.800000,PF,-0.754605,-2.286342,-1.443410,0.000000,0.000000,0.000000
1314.810000,EKF,0.300737,-0.303804,-1.627996,0.909016,0.871642,0.027017
1314.810000,KF,-3.439459,-0.243613,-1.613880,211.874247,8.922015,0.000000
1314.820000,KF,-3.442328,-0.244032,-1.609733,212.307232,9.008204,0.000000
1314.820000,EKF,0.300612,-0.306000,-1.618013,0.919018,0.881644,0.027017
1314.830000,KF,-3.445201,-0.244446,-1.605397,212.741054,9.094890,0.000000
1314.830000,EKF,0.300508,-0.308198,-1.605738,0.929020,0.891646,0.027017
1314.830000,Odom,0.143329,-0.989617,-1.600890,0.000010,0.000010,1000000000000.000000
1314.840000,KF,-3.448078,-0.244859,-1.600890,213.175714,9.182076,0.000000
1314.840000,EKF,0.300431,-0.310397,-1.611462,0.939022,0.901648,0.027017
1314.850000,EKF,0.300341,-0.312595,-1.596580,0.949024,0.911650,0.027017
1314.850000,KF,-3.450959,-0.245275,-1.596239,213.611213,9.269762,0.000000
1314.860000,EKF,0.300285,-0.314794,-1.592271,0.959026,0.921652,0.027017
1314.860000,KF,-3.453846,-0.245692,-1.591472,214.047552,9.357948,0.000000
1314.860000,Odom,0.143072,-0.996372,-1.586643,0.000010,0.000010,1000000000000.000000
1314.870000,EKF,0.300237,-0.316994,-1.584185,0.969028,0.931654,0.027017
1314.870000,KF,-3.456747,-0.246111,-1.586643,214.484732,9.446637,0.000000
1314.880000,EKF,0.300208,-0.319193,-1.583295,0.979030,0.941656,0.027017
1314.880000,KF,-3.459672,-0.246533,-1.581803,214.922754,9.535829,0.000000
1314.890000,KF,-3.462628,-0.246961,-1.577015,215.361620,9.625525,0.000000
1314.890000,EKF,0.300181,-0.321393,-1.574830,0.989032,0.951658,0.027017
1314.890000,Odom,0.143065,-1.003076,-1.572222,0.000010,0.000010,1000000000000.000000
1314.900000,KF,-3.465622,-0.247403,-1.572222,215.801329,9.715726,0.000000
1314.900000,EKF,0.300172,-0.323593,-1.571100,0.999034,0.961660,0.027017
1314.910000,EKF,0.300171,-0.325793,-1.576011,1.009036,0.971662,0.027017
1314.910000,KF,-3.468648,-0.247842,-1.567500,216.241884,9.806433,0.000000
1314.920000,KF,-3.471703,-0.248287,-1.562833,216.683284,9.897647,0.000000
1314.920000,EKF,0.300160,-0.327993,-1.568940,1.019038,0.981664,0.027017
1314.930000,KF,-3.474785,-0.248737,-1.558199,217.125532,9.989369,0.000000
1314.930000,EKF,0.300164,-0.330193,-1.561365,1.029040,0.991666,0.027017
1314.930000,Odom,0.143474,-1.011937,-1.553568,0.000010,0.000010,1000000000000.000000
1314.940000,EKF,0.300184,-0.332393,-1.555419,1.039042,1.001668,0.027017
1314.940000,KF,-3.477893,-0.249192,-1.553568,217.568628,10.081600,0.000000
1314.950000,EKF,0.300218,-0.334593,-1.541072,1.049044,1.011670,0.027017
1314.950000,KF,-3.481027,-0.249652,-1.548762,218.012573,10.174342,0.000000
1314.960000,EKF,0.300284,-0.336792,-1.534989,1.059046,1.021672,0.027017
1314.960000,KF,-3.484073,-0.250220,-1.544480,218.457368,10.267594,0.000000
1314.960000,Odom,0.143818,-1.018382,-1.540234,0.000010,0.000010,1000000000000.000000
1314.970000,KF,-3.487208,-0.250731,-1.540234,218.903014,10.361358,0.000000
1314.970000,EKF,0.300362,-0.338990,-1.536504,1.069048,1.031674,0.027017
1314.980000,KF,-3.490342,-0.251211,-1.536495,219.349512,10.455635,0.000000
1314.980000,EKF,0.300438,-0.341189,-1.540477,1.079050,1.041676,0.027017
1314.990000,KF,-3.493601,-0.251714,-1.532294,219.796863,10.550427,0.000000
1314.990000,EKF,0.300504,-0.343388,-1.537825,1.089052,1.051678,0.027017
1314.990000,Odom,0.144161,-1.025001,-1.527918,0.000010,0.000010,1000000000000.000000
1315.000000,KF,-3.496659,-0.252179,-1.527918,220.245069,10.645733,0.000000
1315.000000,EKF,0.300577,-0.345587,-1.516719,1.099054,1.061680,0.027017
1315.000000,PF,-0.750626,-2.329450,-1.362358,0.000000,0.000000,0.000000
1315.010000,KF,-3.499678,-0.252598,-1.523353,220.694129,10.741556,0.000000
1315.010000,EKF,0.300696,-0.347784,-1.520201,1.109056,1.071682,0.027017
1315.020000,EKF,0.300807,-0.349981,-1.521482,1.119058,1.081684,0.027017
1315.020000,KF,-3.502680,-0.252993,-1.518637,221.144045,10.837895,0.000000
1315.030000,EKF,0.300916,-0.352178,-1.513618,1.129060,1.091686,0.027017
1315.030000,KF,-3.505684,-0.253366,-1.513815,221.594819,10.934753,0.000000
1315.030000,Odom,0.144157,-1.034192,-1.508929,0.000010,0.000010,1000000000000.000000
1315.040000,EKF,0.301041,-0.354375,-1.500673,1.139062,1.101688,0.027017
1315.040000,KF,-3.508701,-0.253722,-1.508929,222.046451,11.032129,0.000000
1315.050000,EKF,0.301195,-0.356569,-1.497252,1.149064,1.111690,0.027017
1315.050000,KF,-3.511727,-0.254063,-1.504018,222.498941,11.130026,0.000000
1315.060000,KF,-3.514760,-0.254392,-1.499089,222.952292,11.228444,0.000000
1315.060000,EKF,0.301357,-0.358763,-1.494655,1.159066,1.121692,0.027017
1315.060000,Odom,0.144228,-1.041226,-1.494195,0.000010,0.000010,1000000000000.000000
1315.070000,KF,-3.517808,-0.254718,-1.494195,223.406504,11.327384,0.000000
1315.070000,EKF,0.301524,-0.360957,-1.491661,1.169068,1.131694,0.027017
1315.080000,KF,-3.520874,-0.255046,-1.490139,223.861578,11.426846,0.000000
1315.080000,EKF,0.301698,-0.363150,-1.491811,1.179070,1.141696,0.027017
1315.090000,KF,-3.523967,-0.255497,-1.486523,224.317515,11.526833,0.000000
1315.090000,EKF,0.301872,-0.365343,-1.490377,1.189072,1.151698,0.027017
1315.090000,Odom,0.144530,-1.047910,-1.483160,0.000010,0.000010,1000000000000.000000
1315.100000,KF,-3.527072,-0.255967,-1.483160,224.774317,11.627345,0.000000
1315.100000,EKF,0.302049,-0.367536,-1.488541,1.199074,1.161700,0.027017
1315.110000,KF,-3.530183,-0.256436,-1.479934,225.231983,11.728383,0.000000
1315.110000,EKF,0.302229,-0.369729,-1.474856,1.209076,1.171702,0.027017
1315.120000,KF,-3.533308,-0.256904,-1.476770,225.690515,11.829948,0.000000
1315.120000,EKF,0.302440,-0.371918,-1.468898,1.219078,1.181704,0.027017
1315.130000,KF,-3.536447,-0.257371,-1.473625,226.149915,11.932041,0.000000
1315.130000,EKF,0.302664,-0.374107,-1.469108,1.229080,1.191706,0.027017
1315.130000,Odom,0.145107,-1.056843,-1.470475,0.000010,0.000010,1000000000000.000000
1315.140000,KF,-3.539601,-0.257837,-1.470475,226.610182,12.034663,0.000000
1315.140000,EKF,0.302887,-0.376296,-1.467114,1.239082,1.201708,0.027017
1315.150000,EKF,0.303115,-0.378484,-1.464268,1.249084,1.211710,0.027017
1315.150000,KF,-3.542776,-0.258303,-1.467299,227.071319,12.137815,0.000000
1315.160000,KF,-3.545975,-0.258768,-1.464001,227.533326,12.241498,0.000000
1315.160000,EKF,0.303349,-0.380671,-1.464211,1.259086,1.221712,0.027017
1315.160000,Odom,0.145747,-1.063568,-1.460577,0.000010,0.000010,1000000000000.000000
1315.170000,KF,-3.549193,-0.259238,-1.460577,227.996203,12.345714,0.000000
1315.170000,EKF,0.303583,-0.382859,-1.468262,1.269088,1.231714,0.027017
1315.180000,KF,-3.552437,-0.259708,-1.457051,228.459953,12.450462,0.000000
1315.180000,EKF,0.303808,-0.385047,-1.460292,1.279090,1.241716,0.027017
1315.190000,KF,-3.555705,-0.260183,-1.453443,228.924576,12.555744,0.000000
1315.190000,EKF,0.304051,-0.387234,-1.457539,1.289092,1.251718,0.027017
1315.190000,Odom,0.146589,-1.070293,-1.449768,0.000010,0.000010,1000000000000.000000
1315.200000,KF,-3.558990,-0.260663,-1.449768,229.390073,12.661562,0.000000
1315.200000,EKF,0.304299,-0.389420,-1.455030,1.299094,1.261720,0.027017
1315.200000,PF,-0.742714,-2.372638,-1.282756,0.000000,0.000000,0.000000
1315.210000,KF,-3.562299,-0.261149,-1.446038,229.856445,12.767915,0.000000
1315.210000,EKF,0.304554,-0.391605,-1.447922,1.309096,1.271722,0.027017
1315.220000,EKF,0.304823,-0.393789,-1.452702,1.319098,1.281724,0.027017
1315.220000,KF,-3.565627,-0.261639,-1.442258,230.323694,12.874805,0.000000
1315.230000,KF,-3.568972,-0.262131,-1.438439,230.791819,12.982234,0.000000
1315.230000,EKF,0.305082,-0.395973,-1.453229,1.329100,1.291726,0.027017
1315.230000,Odom,0.147976,-1.079264,-1.434591,0.000010,0.000010,1000000000000.000000
1315.240000,KF,-3.572331,-0.262624,-1.434591,231.260822,13.090201,0.000000
1315.240000,EKF,0.305340,-0.398158,-1.446896,1.339102,1.301728,0.027017
1315.250000,EKF,0.305612,-0.400341,-1.452693,1.349104,1.311730,0.027017
1315.250000,KF,-3.575702,-0.263124,-1.430344,231.730705,13.198709,0.000000
1315.260000,EKF,0.305872,-0.402526,-1.449590,1.359106,1.321732,0.027017
1315.260000,KF,-3.578943,-0.263695,-1.426742,232.201467,13.307758,0.000000
1315.260000,Odom,0.148990,-1.085808,-1.423284,0.000010,0.000010,1000000000000.000000
1315.270000,KF,-3.582297,-0.264241,-1.423284,232.673111,13.417348,0.000000
1315.270000,EKF,0.306138,-0.404710,-1.437969,1.369108,1.331734,0.027017
1315.280000,KF,-3.585661,-0.264763,-1.419934,233.145637,13.527482,0.000000
1315.280000,EKF,0.306429,-0.406890,-1.427423,1.379110,1.341736,0.027017
1315.290000,EKF,0.306743,-0.409068,-1.418550,1.389112,1.351738,0.027017
1315.290000,KF,-3.589033,-0.265261,-1.416702,233.619046,13.638160,0.000000
1315.290000,Odom,0.150114,-1.092594,-1.413590,0.000010,0.000010,1000000000000.000000
1315.300000,EKF,0.307077,-0.411242,-1.423645,1.399114,1.361740,0.027017
1315.300000,KF,-3.592411,-0.265738,-1.413590,234.093339,13.749383,0.000000
1315.310000,KF,-3.595800,-0.266196,-1.410599,234.568517,13.861152,0.000000
1315.310000,EKF,0.307399,-0.413419,-1.424994,1.409116,1.371742,0.027017
1315.320000,KF,-3.599204,-0.266639,-1.407717,235.044581,13.973467,0.000000
1315.320000,EKF,0.307719,-0.415595,-1.414668,1.419118,1.381744,0.027017
1315.330000,KF,-3.602623,-0.267074,-1.404915,235.521532,14.086331,0.000000
1315.330000,EKF,0.308061,-0.417768,-1.408941,1.429120,1.391746,0.027017
1315.330000,Odom,0.151730,-1.101843,-1.402159,0.000010,0.000010,1000000000000.000000
1315.340000,EKF,0.308416,-0.419940,-1.404282,1.439122,1.401748,0.027017
1315.340000,KF,-3.606057,-0.267505,-1.402159,235.999371,14.199744,0.000000
1315.350000,EKF,0.308780,-0.422109,-1.402234,1.449124,1.411750,0.027017
1315.350000,KF,-3.609503,-0.267936,-1.399405,236.478099,14.313707,0.000000
1315.360000,KF,-3.612962,-0.268363,-1.395665,236.957718,14.428222,0.000000
1315.360000,EKF,0.309149,-0.424278,-1.402841,1.459126,1.421752,0.027017
1315.360000,Odom,0.152972,-1.108532,-1.391657,0.000010,0.000010,1000000000000.000000
1315.370000,EKF,0.309517,-0.426447,-1.395295,1.469128,1.431754,0.027017
1315.370000,KF,-3.616331,-0.268929,-1.391657,237.438227,14.543288,0.000000
1315.380000,KF,-3.619723,-0.269477,-1.387445,237.919629,14.658907,0.000000
1315.380000,EKF,0.309901,-0.428613,-1.400327,1.479130,1.441756,0.027017
1315.390000,EKF,0.310275,-0.430781,-1.388474,1.489132,1.451758,0.027017
1315.390000,KF,-3.623130,-0.270021,-1.383040,238.401924,14.775080,0.000000
1315.390000,Odom,0.154423,-1.115094,-1.379027,0.000010,0.000010,1000000000000.000000
1315.400000,EKF,0.310673,-0.432945,-1.386798,1.499134,1.461760,0.027017
1315.400000,KF,-3.626554,-0.270568,-1.379027,238.885113,14.891808,0.000000
1315.410000,KF,-3.630100,-0.271217,-1.373744,239.369196,15.009093,0.000000
1315.410000,EKF,0.311076,-0.435108,-1.383459,1.509136,1.471762,0.027017
1315.400000,PF,-0.728833,-2.416855,-1.199979,0.000000,0.000000,0.000000
1315.420000,EKF,0.311486,-0.437269,-1.372255,1.519138,1.481764,0.027017
1315.420000,KF,-3.633411,-0.271826,-1.368391,239.854176,15.126934,0.000000
1315.430000,KF,-3.636731,-0.272390,-1.362961,240.340053,15.245334,0.000000
1315.430000,EKF,0.311920,-0.439426,-1.360003,1.529140,1.491766,0.027017
1315.430000,Odom,0.155792,-1.123555,-1.357519,0.000010,0.000010,1000000000000.000000
1315.440000,KF,-3.640056,-0.272923,-1.357519,240.826829,15.364292,0.000000
1315.440000,EKF,0.312380,-0.441577,-1.359404,1.539142,1.501768,0.027017
1315.450000,KF,-3.643404,-0.273434,-1.352139,241.314503,15.483810,0.000000
1315.450000,EKF,0.312842,-0.443728,-1.349934,1.549144,1.511770,0.027017
1315.460000,KF,-3.646773,-0.273934,-1.346823,241.803077,15.603890,0.000000
1315.460000,EKF,0.313323,-0.445875,-1.337037,1.559146,1.521772,0.027017
1315.460000,Odom,0.156946,-1.130276,-1.341545,0.000010,0.000010,1000000000000.000000
1315.470000,EKF,0.313833,-0.448015,-1.334547,1.569148,1.531774,0.027017
1315.470000,KF,-3.650163,-0.274424,-1.341545,242.292553,15.724532,0.000000
1315.480000,KF,-3.653577,-0.274917,-1.336326,242.782930,15.845736,0.000000
1315.480000,EKF,0.314348,-0.450154,-1.326532,1.579150,1.541776,0.027017
1315.490000,KF,-3.657014,-0.275418,-1.331211,243.274211,15.967505,0.000000
1315.490000,EKF,0.314880,-0.452289,-1.324839,1.589152,1.551778,0.027017
1315.490000,Odom,0.158263,-1.136899,-1.326288,0.000010,0.000010,1000000000000.000000
1315.500000,KF,-3.660472,-0.275936,-1.326288,243.766395,16.089839,0.000000
1315.500000,EKF,0.315416,-0.454423,-1.313990,1.599154,1.561780,0.027017
1315.510000,KF,-3.663856,-0.276552,-1.321874,244.259485,16.212739,0.000000
1315.510000,EKF,0.315975,-0.456550,-1.313740,1.609156,1.571782,0.027017
1315.520000,KF,-3.667272,-0.277178,-1.317820,244.753481,16.336205,0.000000
1315.520000,EKF,0.316534,-0.458678,-1.307334,1.619158,1.581784,0.027017
1315.530000,KF,-3.670713,-0.277811,-1.313986,245.248384,16.460240,0.000000
1315.530000,EKF,0.317107,-0.460802,-1.301745,1.629160,1.591786,0.027017
1315.530000,Odom,0.160258,-1.145461,-1.310274,0.000010,0.000010,1000000000000.000000
1315.540000,KF,-3.674176,-0.278452,-1.310274,245.744195,16.584844,0.000000
1315.540000,EKF,0.317692,-0.462923,-1.301806,1.639162,1.601788,0.027017
1315.550000,KF,-3.677660,-0.279102,-1.306612,246.240915,16.710018,0.000000
1315.550000,EKF,0.318276,-0.465044,-1.290196,1.649164,1.611790,0.027017
1315.560000,KF,-3.681161,-0.279761,-1.302949,246.738545,16.835763,0.000000
1315.560000,EKF,0.318885,-0.467158,-1.306108,1.659166,1.621792,0.027017
1315.560000,Odom,0.161987,-1.151894,-1.299254,0.000010,0.000010,1000000000000.000000
1315.570000,KF,-3.684680,-0.280427,-1.299254,247.237086,16.962080,0.000000
1315.570000,EKF,0.319461,-0.469281,-1.298720,1.669168,1.631794,0.027017
1315.580000,KF,-3.688215,-0.281104,-1.295508,247.736540,17.088970,0.000000
1315.580000,EKF,0.320052,-0.471400,-1.298215,1.679170,1.641796,0.027017
1315.590000,KF,-3.691764,-0.281789,-1.291703,248.236906,17.216434,0.000000
1315.590000,EKF,0.320645,-0.473519,-1.295085,1.689172,1.651798,0.027017
1315.590000,Odom,0.163869,-1.158327,-1.287836,0.000010,0.000010,1000000000000.000000
1315.600000,KF,-3.695329,-0.282485,-1.287836,248.738187,17.344474,0.000000
1315.600000,EKF,0.321243,-0.475636,-1.284059,1.699174,1.661800,0.027017
1315.610000,KF,-3.698905,-0.283187,-1.283908,249.240382,17.473089,0.000000
1315.610000,EKF,0.321866,-0.477746,-1.278983,1.709176,1.671802,0.027017
1315.600000,PF,-0.712658,-2.459642,-1.120364,0.000000,0.000000,0.000000
1315.620000,KF,-3.702494,-0.283896,-1.279925,249.743494,17.602281,0.000000
1315.620000,EKF,0.322499,-0.479853,-1.280812,1.719178,1.681804,0.027017
1315.630000,EKF,0.323128,-0.481961,-1.278084,1.729180,1.691806,0.027017
1315.630000,KF,-3.706091,-0.284610,-1.275890,250.247523,17.732052,0.000000
1315.630000,Odom,0.166548,-1.166914,-1.271809,0.000010,0.000010,1000000000000.000000
1315.640000,EKF,0.323762,-0.484068,-1.272189,1.739182,1.701808,0.027017
1315.640000,KF,-3.709695,-0.285326,-1.271809,250.752470,17.862401,0.000000
1315.650000,KF,-3.713308,-0.286048,-1.267686,251.258336,17.993330,0.000000
1315.650000,EKF,0.324410,-0.486170,-1.270491,1.749184,1.711810,0.027017
1315.660000,KF,-3.716930,-0.286777,-1.263523,251.765122,18.124841,0.000000
1315.660000,EKF,0.325060,-0.488272,-1.269316,1.759186,1.721812,0.027017
1315.660000,Odom,0.168662,-1.173360,-1.259323,0.000010,0.000010,1000000000000.000000
1315.670000,EKF,0.325714,-0.490373,-1.264765,1.769188,1.731814,0.027017
1315.670000,KF,-3.720562,-0.287513,-1.259323,252.272829,18.256933,0.000000
1315.680000,KF,-3.724207,-0.288256,-1.255093,252.781458,18.389609,0.000000
1315.680000,EKF,0.326376,-0.492471,-1.261353,1.779190,1.741816,0.027017
1315.690000,EKF,0.327046,-0.494566,-1.256495,1.789192,1.751818,0.027017
1315.690000,KF,-3.727861,-0.289010,-1.250849,253.291010,18.522869,0.000000
1315.690000,Odom,0.170896,-1.179790,-1.246599,0.000010,0.000010,1000000000000.000000
1315.700000,EKF,0.327727,-0.496658,-1.256341,1.799194,1.761820,0.027017
1315.700000,KF,-3.731530,-0.289777,-1.246599,253.801487,18.656713,0.000000
1315.710000,KF,-3.735210,-0.290563,-1.242344,254.312888,18.791144,0.000000
1315.710000,EKF,0.328407,-0.498750,-1.245433,1.809196,1.771822,0.027017
1315.720000,KF,-3.738896,-0.291376,-1.237204,254.825216,18.926162,0.000000
1315.720000,EKF,0.329110,-0.500835,-1.229768,1.819198,1.781824,0.027017
1315.730000,KF,-3.742410,-0.292136,-1.233224,255.338470,19.061768,0.000000
1315.730000,EKF,0.329846,-0.502908,-1.237007,1.829200,1.791826,0.027017
1315.730000,Odom,0.173838,-1.188180,-1.229518,0.000010,0.000010,1000000000000.000000
1315.740000,KF,-3.746062,-0.292960,-1.229518,255.852653,19.197962,0.000000
1315.740000,EKF,0.330567,-0.504987,-1.240854,1.839202,1.801828,0.027017
1315.750000,EKF,0.331280,-0.507068,-1.227940,1.849204,1.811830,0.027017
1315.750000,KF,-3.749753,-0.293772,-1.225915,256.367765,19.334747,0.000000
1315.760000,KF,-3.753455,-0.294582,-1.222368,256.883807,19.472123,0.000000
1315.760000,EKF,0.332019,-0.509140,-1.230881,1.859206,1.821832,0.027017
1315.760000,Odom,0.176239,-1.194614,-1.218855,0.000010,0.000010,1000000000000.000000
1315.770000,EKF,0.332753,-0.511214,-1.227651,1.869208,1.831834,0.027017
1315.770000,KF,-3.757167,-0.295391,-1.218855,257.400780,19.610091,0.000000
1315.780000,EKF,0.333493,-0.513286,-1.225397,1.879210,1.841836,0.027017
1315.780000,KF,-3.760890,-0.296200,-1.216036,257.918685,19.748652,0.000000
1315.790000,KF,-3.764688,-0.297139,-1.212034,258.437523,19.887807,0.000000
1315.790000,EKF,0.334238,-0.515356,-1.217264,1.889212,1.851838,0.027017
1315.790000,Odom,0.178652,-1.200988,-1.208022,0.000010,0.000010,1000000000000.000000
1315.800000,KF,-3.768322,-0.297925,-1.208022,258.957296,20.027557,0.000000
1315.800000,EKF,0.334999,-0.517420,-1.213701,1.899214,1.861840,0.027017
1315.810000,EKF,0.335768,-0.519481,-1.199041,1.909216,1.871842,0.027017
1315.810000,KF,-3.771992,-0.298669,-1.203956,259.478003,20.167904,0.000000
1315.800000,PF,-0.694008,-2.500973,-1.038583,0.000000,0.000000,0.000000
1315.820000,EKF,0.336568,-0.521531,-1.197315,1.919218,1.881844,0.027017
1315.820000,KF,-3.775689,-0.299380,-1.199855,259.999646,20.308847,0.000000
1315.830000,KF,-3.779411,-0.300083,-1.195729,260.522227,20.450388,0.000000
1315.830000,EKF,0.337370,-0.523579,-1.189851,1.929220,1.891846,0.027017
1315.830000,Odom,0.181656,-1.209938,-1.191575,0.000010,0.000010,1000000000000.000000
1315.840000,EKF,0.338188,-0.525622,-1.174548,1.939222,1.901848,0.027017
1315.840000,KF,-3.783163,-0.300784,-1.191575,261.045745,20.592528,0.000000
1315.850000,KF,-3.786946,-0.301490,-1.187406,261.570203,20.735269,0.000000
1315.850000,EKF,0.339037,-0.527651,-1.167916,1.949224,1.911850,0.027017
1315.860000,KF,-3.790758,-0.302207,-1.183247,262.095601,20.878610,0.000000
1315.860000,EKF,0.339900,-0.529675,-1.159509,1.959226,1.921852,0.027017
1315.860000,Odom,0.184069,-1.216692,-1.178964,0.000010,0.000010,1000000000000.000000
1315.870000,KF,-3.794590,-0.302925,-1.178964,262.621940,21.022554,0.000000
1315.870000,EKF,0.340779,-0.531691,-1.160148,1.969228,1.931854,0.027017
1315.880000,KF,-3.798294,-0.303685,-1.174677,263.149221,21.167100,0.000000
1315.880000,EKF,0.341658,-0.533709,-1.169955,1.979230,1.941856,0.027017
1315.890000,EKF,0.342516,-0.535734,-1.154879,1.989232,1.951858,0.027017
1315.890000,KF,-3.801977,-0.304462,-1.170431,263.677445,21.312251,0.000000
1315.890000,Odom,0.186359,-1.223110,-1.166223,0.000010,0.000010,1000000000000.000000
1315.900000,EKF,0.343405,-0.537747,-1.149922,1.999234,1.961860,0.027017
1315.900000,KF,-3.805650,-0.305249,-1.166223,264.206613,21.458006,0.000000
1315.910000,KF,-3.809315,-0.306052,-1.162047,264.736726,21.604368,0.000000
1315.910000,EKF,0.344304,-0.539755,-1.155548,2.009236,1.971862,0.027017
1315.920000,KF,-3.812973,-0.306873,-1.157895,265.267785,21.751337,0.000000
1315.920000,EKF,0.345191,-0.541768,-1.148629,2.019238,1.981864,0.027017
1315.930000,KF,-3.816625,-0.307717,-1.153755,265.799792,21.898913,0.000000
1315.930000,EKF,0.346093,-0.543775,-1.152315,2.029240,1.991866,0.027017
1315.930000,Odom,0.189544,-1.231431,-1.149616,0.000010,0.000010,1000000000000.000000
1315.940000,KF,-3.820273,-0.308586,-1.149616,266.332746,22.047099,0.000000
1315.940000,EKF,0.346987,-0.545785,-1.145368,2.039242,2.001868,0.027017
1315.950000,KF,-3.823917,-0.309481,-1.145471,266.866650,22.195895,0.000000
1315.950000,EKF,0.347895,-0.547789,-1.137097,2.049244,2.011870,0.027017
1315.960000,EKF,0.348819,-0.549785,-1.137744,2.059246,2.021872,0.027017
1315.960000,KF,-3.827564,-0.310402,-1.141318,267.401504,22.345302,0.000000
1315.960000,Odom,0.192118,-1.237500,-1.137156,0.000010,0.000010,1000000000000.000000
1315.970000,KF,-3.831210,-0.311344,-1.137156,267.937308,22.495321,0.000000
1315.970000,EKF,0.349742,-0.551782,-1.133682,2.069248,2.031874,0.027017
1315.980000,EKF,0.350674,-0.553775,-1.138019,2.079250,2.041876,0.027017
1315.980000,KF,-3.834861,-0.312309,-1.132987,268.474065,22.645953,0.000000
1315.990000,KF,-3.838519,-0.313295,-1.128809,269.011775,22.797199,0.000000
1315.990000,EKF,0.351596,-0.555772,-1.145263,2.089252,2.051878,0.027017
1315.990000,Odom,0.194886,-1.243490,-1.124621,0.000010,0.000010,1000000000000.000000
1316.000000,EKF,0.352505,-0.557776,-1.142652,2.099254,2.061880,0.027017
1316.000000,KF,-3.842184,-0.314304,-1.124621,269.550439,22.949060,0.000000
1316.000000,PF,-0.673748,-2.540052,-0.960409,0.000000,0.000000,0.000000
1316.010000,EKF,0.353418,-0.559777,-1.141867,2.109256,2.071882,0.027017
1316.010000,KF,-3.845861,-0.315332,-1.120418,270.090058,23.101537,0.000000
1316.020000,EKF,0.354333,-0.561778,-1.127310,2.119258,2.081884,0.027017
1316.020000,KF,-3.849547,-0.316384,-1.116206,270.630633,23.254631,0.000000
1316.030000,KF,-3.853243,-0.317461,-1.111992,271.172166,23.408343,0.000000
1316.030000,EKF,0.355277,-0.563765,-1.132084,2.129260,2.091886,0.027017
1316.030000,Odom,0.198930,-1.251368,-1.107782,0.000010,0.000010,1000000000000.000000
1316.040000,EKF,0.356212,-0.565757,-1.123271,2.139262,2.101888,0.027017
1316.040000,KF,-3.856946,-0.318567,-1.107782,271.714656,23.562674,0.000000
1316.050000,KF,-3.860659,-0.319694,-1.103566,272.258105,23.717626,0.000000
1316.050000,EKF,0.357164,-0.567740,-1.117705,2.149264,2.111890,0.027017
1316.060000,KF,-3.864373,-0.320844,-1.099376,272.802515,23.873198,0.000000
1316.060000,EKF,0.358127,-0.569718,-1.111671,2.159266,2.121892,0.027017
1316.060000,Odom,0.202187,-1.257186,-1.095209,0.000010,0.000010,1000000000000.000000
1316.070000,KF,-3.868103,-0.322010,-1.095209,273.347886,24.029392,0.000000
1316.070000,EKF,0.359102,-0.571690,-1.100045,2.169268,2.131894,0.027017
1316.080000,KF,-3.871838,-0.323190,-1.091064,273.894218,24.186210,0.000000
1316.080000,EKF,0.360099,-0.573651,-1.087510,2.179270,2.141896,0.027017
1316.090000,KF,-3.875574,-0.324378,-1.086939,274.441514,24.343651,0.000000
1316.090000,EKF,0.361122,-0.575599,-1.086963,2.189272,2.151898,0.027017
1316.090000,Odom,0.205527,-1.262978,-1.082832,0.000010,0.000010,1000000000000.000000
1316.100000,EKF,0.362145,-0.577547,-1.094508,2.199274,2.161900,0.027017
1316.100000,KF,-3.879312,-0.325570,-1.082832,274.989774,24.501718,0.000000
1316.110000,EKF,0.363154,-0.579502,-1.093391,2.209276,2.171902,0.027017
1316.110000,KF,-3.883057,-0.326766,-1.078744,275.538999,24.660410,0.000000
1316.120000,EKF,0.364165,-0.581456,-1.091426,2.219278,2.181904,0.027017
1316.120000,KF,-3.886805,-0.327964,-1.074678,276.089190,24.819730,0.000000
1316.130000,KF,-3.890556,-0.329160,-1.070638,276.640348,24.979678,0.000000
1316.130000,EKF,0.365179,-0.583408,-1.088209,2.229280,2.191906,0.027017
1316.130000,Odom,0.210003,-1.270736,-1.066636,0.000010,0.000010,1000000000000.000000
1316.140000,KF,-3.894310,-0.330354,-1.066636,277.192474,25.140254,0.000000
1316.140000,EKF,0.366200,-0.585357,-1.080791,2.239282,2.201908,0.027017
1316.150000,EKF,0.367236,-0.587298,-1.075759,2.249284,2.211910,0.027017
1316.150000,KF,-3.898066,-0.331544,-1.062686,277.745570,25.301461,0.000000
1316.160000,KF,-3.901824,-0.332729,-1.058752,278.299635,25.463299,0.000000
